"DOI","Publication Date","Publication Year","Journal","Research Article' or 'non-Research Article'?","Article Title","Citations - CrossRef","Citations - PubMed Central","Citations - Scopus","Total HTML Page Views","Total PDF Downloads","Total XML Downloads","Combined Usage (HTML + PDF + XML)","Blog Coverage - Postgenomic","Blog Coverage - Nature Blogs","Blog Coverage - Bloglines","Number of Trackbacks","Social Bookmarking - CiteULike","Social Bookmarking - Connotea","Number of Ratings","Average Rating","Number of Note threads","Number of replies to Notes","Number of Comment threads","Number of replies to Comments","Number of 'Star Ratings' that also include a text comment"
"10.1371/journal.pone.0005529",05/27/09,2009,"PLoS ONE","RA","Intense Habitat-Specific Fisheries-Induced Selection at the Molecular Pan I Locus Predicts Imminent Collapse of a Major Cod Fishery",0,0,0,1355,219,3,1577,0,0,0,1,0,0,0,0,1,1,0,0,0
"10.1371/journal.pone.0005522",05/15/09,2009,"PLoS ONE","RA","Dpr Acts as a Molecular Switch, Inhibiting Wnt Signaling when Unphosphorylated, but Promoting Wnt Signaling when Phosphorylated by Casein Kinase I?/?",0,0,0,394,79,3,476,0,0,0,0,0,0,0,0,0,0,1,0,0
"10.1371/journal.pone.0005523",05/13/09,2009,"PLoS ONE","RA","Nest Making and Oxytocin Comparably Promote Wound Healing in Isolation Reared Rats",0,0,0,501,68,6,575,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005525",05/13/09,2009,"PLoS ONE","RA","Characterizing Structural Transitions Using Localized Free Energy Landscape Analysis",0,0,0,453,54,3,510,0,0,0,0,4,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005566",05/15/09,2009,"PLoS ONE","RA","The Role of Intrinsically Unstructured Proteins in Neurodegenerative Diseases",0,0,0,443,104,3,550,0,0,0,0,0,0,0,0,1,1,0,0,0
"10.1371/journal.pone.0006322",07/21/09,2009,"PLoS ONE","RA","Proteomic Analysis of the Differential Protein Expression Reveals Nuclear GAPDH in Activated T Lymphocytes",0,0,0,166,35,1,202,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005569",05/15/09,2009,"PLoS ONE","RA","Adenovirus Dodecahedron, as a Drug Delivery Vector",0,0,0,307,33,4,344,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005562",05/15/09,2009,"PLoS ONE","RA","Amyloid Formation by the Pro-Inflammatory S100A8/A9 Proteins in the Ageing Prostate",0,0,0,478,75,4,557,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005563",05/15/09,2009,"PLoS ONE","RA","Expression of a Mutant p53 Results in an Age-Related Demographic Shift in Spontaneous Lung Tumor Formation in Transgenic Mice",0,0,0,297,42,4,343,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005565",05/15/09,2009,"PLoS ONE","RA","Expression of Erk5 in Early Stage Breast Cancer and Association with Disease Free Survival Identifies this Kinase as a Potential Therapeutic Target",0,0,0,351,66,3,420,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005573",05/18/09,2009,"PLoS ONE","RA","Involvement of the V2 Vasopressin Receptor in Adaptation to Limited Water Supply",0,0,0,341,25,3,369,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005574",05/15/09,2009,"PLoS ONE","RA","Bumble Bees (Bombus spp) along a Gradient of Increasing Urbanization",0,0,0,479,83,4,566,0,0,0,1,3,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005575",05/18/09,2009,"PLoS ONE","RA","Early Antiretroviral Therapy Reduces AIDS Progression/Death in Individuals with Acute Opportunistic Infections: A Multicenter Randomized Strategy Trial",0,0,0,1269,417,8,1694,0,0,0,0,0,0,0,0,0,0,1,0,0
"10.1371/journal.pone.0005570",05/18/09,2009,"PLoS ONE","RA","Modulation of Caspase Activity Regulates Skeletal Muscle Regeneration and Function in Response to Vasopressin and Tumor Necrosis Factor",0,0,0,382,55,4,441,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005571",05/15/09,2009,"PLoS ONE","RA","The UBA-UIM Domains of the USP25 Regulate the Enzyme Ubiquitination State and Modulate Substrate Recognition",0,0,0,353,76,3,432,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004205",01/15/09,2009,"PLoS ONE","RA","Multisensory Oddity Detection as Bayesian Inference",0,0,1,415,102,2,519,0,0,0,0,3,0,0,0,0,0,1,0,0
"10.1371/journal.pone.0005550",05/14/09,2009,"PLoS ONE","RA","The Abdominal Circulatory Pump",0,0,0,355,47,3,405,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004927",03/17/09,2009,"PLoS ONE","RA","Differential Carbohydrate Recognition by Campylobacter jejuni Strain 11168: Influences of Temperature and Growth Conditions",0,0,0,210,95,1,306,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004911",03/17/09,2009,"PLoS ONE","RA","PIM2 Induced COX-2 and MMP-9 Expression in Macrophages Requires PI3K and Notch1 Signaling",0,0,0,366,132,4,502,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005546",05/14/09,2009,"PLoS ONE","RA","Mitochondrial Fragmentation Is Involved in Methamphetamine-Induced Cell Death in Rat Hippocampal Neural Progenitor Cells",0,0,0,363,83,4,450,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005547",05/14/09,2009,"PLoS ONE","RA","Mucosal Immunization of Cynomolgus Macaques with the VSV?G/ZEBOVGP Vaccine Stimulates Strong Ebola GP-Specific Immune Responses",0,0,0,338,44,4,386,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005549",05/20/09,2009,"PLoS ONE","RA","Gene Expression Profiles of Sporadic Canine Hemangiosarcoma Are Uniquely Associated with Breed",0,0,0,434,58,4,496,0,0,0,0,0,0,1,4,0,0,0,0,0
"10.1371/journal.pone.0005558",05/20/09,2009,"PLoS ONE","RA","Ecological Release and Venom Evolution of a Predatory Marine Snail at Easter Island",0,1,0,505,68,4,577,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005559",05/15/09,2009,"PLoS ONE","RA","Misbehaviour of XIST RNA in Breast Cancer Cells",0,0,0,421,78,3,502,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005561",05/15/09,2009,"PLoS ONE","RA","Is HIV Infection a Risk Factor for Multi-Drug Resistant Tuberculosis? A Systematic Review",0,0,0,521,142,4,667,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005554",05/14/09,2009,"PLoS ONE","RA","Counteracting Quasispecies Adaptability: Extinction of a Ribavirin-Resistant Virus Mutant by an Alternative Mutagenic Treatment",0,0,0,264,48,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005555",05/18/09,2009,"PLoS ONE","RA","Exploring Functional ?-Cell Heterogeneity In Vivo Using PSA-NCAM as a Specific Marker",0,0,0,372,48,3,423,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005557",05/18/09,2009,"PLoS ONE","RA","Red Wine Polyphenols Prevent Metabolic and Cardiovascular Alterations Associated with Obesity in Zucker Fatty Rats (Fa/Fa)",0,0,0,595,102,5,702,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005470",05/07/09,2009,"PLoS ONE","RA","A High Speed Detection Platform Based on Surface-Enhanced Raman Scattering for Monitoring Antibiotic-Induced Chemical Changes in Bacteria Cell Wall",0,0,0,301,61,4,366,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005471",05/07/09,2009,"PLoS ONE","RA","The Carboxy-Terminal Modulator Protein (CTMP) Regulates Mitochondrial Dynamics",0,0,0,259,62,2,323,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.ppat.1000515",07/17/09,2009,"PLoS Pathogens","RA","Structural Basis for Functional Tetramerization of Lentiviral Integrase",0,0,0,334,138,3,475,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005465",05/08/09,2009,"PLoS ONE","RA","Apolipoprotein C3 Polymorphisms, Cognitive Function and Diabetes in Caribbean Origin Hispanics",0,0,0,288,35,2,325,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005466",03/07/09,2009,"PLoS ONE","RA","MAVS-Mediated Apoptosis and Its Inhibition by Viral Proteins",0,0,0,347,167,1,515,0,0,0,0,0,0,1,4.7,0,0,0,0,1
"10.1371/journal.pone.0005469",05/07/09,2009,"PLoS ONE","RA","Variation in CHI3LI in Relation to Type 2 Diabetes and Related Quantitative Traits",0,0,0,182,30,2,214,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005477",05/07/09,2009,"PLoS ONE","RA","Sexual Conflict and Sexually Antagonistic Coevolution in an Annual Plant",0,0,0,396,63,2,461,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005479",05/07/09,2009,"PLoS ONE","RA","Vaccinia Virus G8R Protein: A Structural Ortholog of Proliferating Cell Nuclear Antigen (PCNA)",0,0,0,211,37,1,249,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.ppat.1000259",01/09/09,2009,"PLoS Pathogens","RA","A Novel Co-Crystal Structure Affords the Design of Gain-of-Function Lentiviral Integrase Mutants in the Presence of Modified PSIP1/LEDGF/p75",2,2,1,636,266,6,908,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005473",05/07/09,2009,"PLoS ONE","RA","The N-Terminal Region of the PA Subunit of the RNA Polymerase of Influenza A/HongKong/156/97 (H5N1) Influences Promoter Binding",0,0,0,290,91,3,384,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005474",05/12/09,2009,"PLoS ONE","RA","Transient Nature of Long-Term Nonprogression and Broad Virus-Specific Proliferative T-Cell Responses with Sustained Thymic Output in HIV-1 Controllers",0,0,0,338,58,1,397,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005475",05/07/09,2009,"PLoS ONE","RA","Limited Role of Murine ATM in Oncogene-Induced Senescence and p53-Dependent Tumor Suppression",0,0,0,393,149,2,544,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005450",05/08/09,2009,"PLoS ONE","RA","Cyanogenesis of Wild Lima Bean (Phaseolus lunatus L.) Is an Efficient Direct Defence in Nature",0,0,0,376,42,1,419,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004333",01/30/09,2009,"PLoS ONE","RA","Multiple Independent Genetic Factors at NOS1AP Modulate the QT Interval in a Multi-Ethnic Population",1,0,1,278,82,9,369,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005455",05/06/09,2009,"PLoS ONE","RA","A Large-Scale Distribution of Milk-Based Fortified Spreads: Evidence for a New Approach in Regions with High Burden of Acute Malnutrition",0,0,1,552,82,1,635,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005445",05/06/09,2009,"PLoS ONE","RA","Expanding the Repertoire of Modified Vaccinia Ankara-Based Vaccine Vectors via Genetic Complementation Strategies",0,0,0,264,58,2,324,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005446",05/08/09,2009,"PLoS ONE","RA","Enhanced Monocyte Response and Decreased Central Memory T Cells in Children with Invasive Staphylococcus aureus Infections",0,0,0,529,116,1,646,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005447",05/07/09,2009,"PLoS ONE","RA","Initiation of Methylglucose Lipopolysaccharide Biosynthesis in Mycobacteria",0,0,0,235,50,2,287,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005461",05/06/09,2009,"PLoS ONE","RA","Experimental Evidence for Reduced Rodent Diversity Causing Increased Hantavirus Prevalence",0,0,0,383,118,1,502,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005462",05/07/09,2009,"PLoS ONE","RA","Mammalian MCM Loading in Late-G1 Coincides with Rb Hyperphosphorylation and the Transition to Post-Transcriptional Control of Progression into S-Phase",0,0,0,312,83,2,397,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004475",02/16/09,2009,"PLoS ONE","RA","Integrated Functions of Pax3 and Pax7 in the Regulation of Proliferation, Cell Size and Myogenic Differentiation",0,0,0,822,373,6,1201,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005457",05/06/09,2009,"PLoS ONE","RA","Mortality Risk Prediction by an Insurance Company and Long-Term Follow-Up of 62,000 Men",0,0,0,406,40,1,447,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005458",05/06/09,2009,"PLoS ONE","RA","Helpful Female Subordinate Cichlids Are More Likely to Reproduce",0,0,0,358,41,2,401,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005459",05/07/09,2009,"PLoS ONE","RA","Genome-Wide Association Study of Young-Onset Hypertension in the Han Chinese Population of Taiwan",0,0,0,449,110,2,561,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005784",06/03/09,2009,"PLoS ONE","RA","Carrier Status for the Common R501X and 2282del4 Filaggrin Mutations Is Not Associated with Hearing Phenotypes in 5377 Children from the ALSPAC Cohort",0,0,0,243,25,1,269,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005501",05/12/09,2009,"PLoS ONE","RA","An Integrated Approach to Identifying Cis-Regulatory Modules in the Human Genome",0,0,0,570,157,1,728,0,0,0,0,4,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005505",05/11/09,2009,"PLoS ONE","RA","Reelin Secreted by GABAergic Neurons Regulates Glutamate Receptor Homeostasis",0,0,0,411,103,4,518,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005497",05/11/09,2009,"PLoS ONE","RA","The Elg1 Clamp Loader Plays a Role in Sister Chromatid Cohesion",0,0,0,351,85,2,438,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005498",05/11/09,2009,"PLoS ONE","RA","CD133 (Prominin) Negative Human Neural Stem Cells Are Clonogenic and Tripotent",0,0,1,686,252,1,939,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005499",05/11/09,2009,"PLoS ONE","RA","Odorant-Dependent Generation of Nitric Oxide in Mammalian Olfactory Sensory Neurons",0,0,0,351,68,3,422,0,0,0,1,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005511",05/13/09,2009,"PLoS ONE","RA","The Effect of Adult Aggression on Habitat Selection by Settlers of Two Coral-Dwelling Damselfishes",0,0,0,342,21,3,366,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005513",05/13/09,2009,"PLoS ONE","RA","Pseudomonas aeruginosa PAO1 Preferentially Grows as Aggregates in Liquid Batch Cultures and Disperses upon Starvation",1,0,0,501,122,4,627,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005514",05/13/09,2009,"PLoS ONE","RA","O2 Level Controls Hematopoietic Circulating Progenitor Cells Differentiation into Endothelial or Smooth Muscle Cells",0,0,0,349,67,3,419,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005506",05/11/09,2009,"PLoS ONE","RA","Cell Lineage of the Ilyanassa Embryo: Evolutionary Acceleration of Regional Differentiation during Early Development",0,0,0,325,39,2,366,0,0,0,1,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005507",06/03/09,2009,"PLoS ONE","RA","The Emergence of Predators in Early Life: There was No Garden of Eden",0,0,0,1063,192,3,1258,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005509",05/12/09,2009,"PLoS ONE","RA","The Somatostatin 2A Receptor Is Enriched in Migrating Neurons during Rat and Human Brain Development and Stimulates Migration and Axonal Outgrowth",0,0,0,318,67,1,386,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005485",05/08/09,2009,"PLoS ONE","RA","Diurnally Entrained Anticipatory Behavior in Archaea",0,0,0,420,54,1,475,0,0,0,2,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005486",05/08/09,2009,"PLoS ONE","RA","Reinforcement versus Fluidization in Cytoskeletal Mechanoresponsiveness",0,0,0,388,90,1,479,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006204",07/10/09,2009,"PLoS ONE","RA","In Situ Determination of the Effects of Lead and Copper on Cyanobacterial Populations in Microcosms",0,0,0,396,32,3,431,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005482",05/08/09,2009,"PLoS ONE","RA","Striatal Neuroinflammation Promotes Parkinsonism in Rats",0,0,0,421,93,2,516,0,0,0,1,4,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005483",05/12/09,2009,"PLoS ONE","RA","Challenges for Routine Health System Data Management in a Large Public Programme to Prevent Mother-to-Child HIV Transmission in South Africa",0,0,0,396,58,3,457,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.ppat.1000431",05/15/09,2009,"PLoS Pathogens","RA","B7-H1 Blockade Increases Survival of Dysfunctional CD8+ T Cells and Confers Protection against Leishmania donovani Infections",0,0,0,211,72,2,285,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005493",05/11/09,2009,"PLoS ONE","RA","The Necrotic Signal Induced by Mycophenolic Acid Overcomes Apoptosis-Resistance in Tumor Cells",0,0,0,311,50,3,364,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005494",05/08/09,2009,"PLoS ONE","RA","Hippocampal Lesions Impair Rapid Learning of a Continuous Spatial Alternation Task",1,0,1,317,50,1,368,0,0,0,1,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005495",05/08/09,2009,"PLoS ONE","RA","Association between Catechol-O-Methyltrasferase Val108/158Met Genotype and Prefrontal Hemodynamic Response in Schizophrenia",0,0,0,306,52,2,360,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005489",05/08/09,2009,"PLoS ONE","RA","Developmental Regulation of Hepatitis B Virus Biosynthesis by Hepatocyte Nuclear Factor 4?",0,0,0,327,56,2,385,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005490",05/13/09,2009,"PLoS ONE","RA","On the Origin of Indonesian Cattle",0,0,0,524,92,4,620,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004330",01/30/09,2009,"PLoS ONE","RA","Exercise Improves Cognitive Responses to Psychological Stress through Enhancement of Epigenetic Mechanisms and Gene Expression in the Dentate Gyrus",0,1,0,1026,344,4,1374,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004433",02/11/09,2009,"PLoS ONE","RA","Improved Disorder Prediction by Combination of Orthogonal Approaches",1,0,0,362,78,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005666",05/22/09,2009,"PLoS ONE","RA","Diminished Telomeric 3? Overhangs Are Associated with Telomere Dysfunction in Hoyeraal-Hreidarsson Syndrome",0,0,0,407,63,5,475,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005667",05/27/09,2009,"PLoS ONE","RA","Uncinate Process Length in Birds Scales with Resting Metabolic Rate",0,0,0,317,14,1,332,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005661",05/27/09,2009,"PLoS ONE","RA","Shellfish Face Uncertain Future in High CO2 World: Influence of Acidification on Oyster Larvae Calcification and Growth in Estuaries",0,0,0,919,180,11,1110,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005662",05/22/09,2009,"PLoS ONE","RA","Accumulating Progenitor Cells in the Luminal Epithelial Cell Layer Are Candidate Tumor Initiating Cells in a Pten Knockout Mouse Prostate Cancer Model",0,0,0,475,103,4,582,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005663",05/22/09,2009,"PLoS ONE","RA","Monocyte Subset Dynamics in Human Atherosclerosis Can Be Profiled with Magnetic Nano-Sensors",0,0,0,493,120,4,617,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005674",05/25/09,2009,"PLoS ONE","RA","TRAF6 Establishes Innate Immune Responses by Activating NF-?B and IRF7 upon Sensing Cytosolic Viral RNA and DNA",0,0,0,807,311,1,1119,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005675",05/25/09,2009,"PLoS ONE","RA","Covert Reorganization of Implicit Task Representations by Slow Wave Sleep",0,0,0,376,41,1,418,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005678",05/25/09,2009,"PLoS ONE","RA","Coordination of Membrane and Actin Cytoskeleton Dynamics during Filopodia Protrusion",0,0,0,540,152,1,693,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005670",05/22/09,2009,"PLoS ONE","RA","Paleogenomics in a Temperate Environment: Shotgun Sequencing from an Extinct Mediterranean Caprine",0,0,0,521,86,5,612,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005671",05/22/09,2009,"PLoS ONE","RA","Small Interfering RNA Targeting M2 Gene Induces Effective and Long Term Inhibition of Influenza A Virus Replication",0,0,0,594,153,1,748,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005673",05/22/09,2009,"PLoS ONE","RA","Factors Affecting Blood Pressure Variability: Lessons Learned from Two Systematic Reviews of Randomized Controlled Trials",0,0,0,557,39,4,600,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005649",05/21/09,2009,"PLoS ONE","RA","Light Induced Changes in Protein Expression and Uniform Regulation of Transcription in the Thylakoid Lumen of Arabidopsis thaliana",0,0,0,425,80,3,508,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005650",05/21/09,2009,"PLoS ONE","RA","Effects of Nocturnal Light on (Clock) Gene Expression in Peripheral Organs: A Role for the Autonomic Innervation of the Liver",0,0,0,492,118,2,612,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005653",05/27/09,2009,"PLoS ONE","RA","Rapid Recovery of Damaged Ecosystems",1,0,0,3222,820,15,4057,0,0,0,3,1,0,2,3.8,1,1,0,0,2
"10.1371/journal.pone.0005642",05/21/09,2009,"PLoS ONE","RA","The cAMP-Dependent Protein Kinase Inhibitor H-89 Attenuates the Bioluminescence Signal Produced by Renilla Luciferase",0,0,0,498,75,3,576,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005645",05/21/09,2009,"PLoS ONE","RA","Evaluation of Microarray Preprocessing Algorithms Based on Concordance with RT-PCR in Clinical Samples",0,0,0,417,65,4,486,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005646",05/21/09,2009,"PLoS ONE","RA","BH3 Peptides Induce Mitochondrial Fission and Cell Death Independent of BAX/BAK",0,0,0,514,123,1,638,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005657",05/21/09,2009,"PLoS ONE","RA","Highly Active Microbial Phosphoantigen Induces Rapid yet Sustained MEK/Erk- and PI-3K/Akt-Mediated Signal Transduction in Anti-Tumor Human ?? T-Cells",0,0,0,336,49,2,387,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005658",05/21/09,2009,"PLoS ONE","RA","Full Factorial Analysis of Mammalian and Avian Influenza Polymerase Subunits Suggests a Role of an Efficient Polymerase for Virus Adaptation",0,0,0,574,195,3,772,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005659",05/21/09,2009,"PLoS ONE","RA","Immunosuppression during Acute Infection with Foot-and-Mouth Disease Virus in Swine Is Mediated by IL-10",0,0,0,337,58,2,397,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005654",05/21/09,2009,"PLoS ONE","RA","Dazl Functions in Maintenance of Pluripotency and Genetic and Epigenetic Programs of Differentiation in Mouse Primordial Germ Cells In Vivo and In Vitro",0,1,0,548,165,4,717,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005655",05/21/09,2009,"PLoS ONE","RA","Semi-Automated Reconstruction of Neural Processes from Large Numbers of Fluorescence Images",0,0,0,693,140,4,837,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0006097",06/30/09,2009,"PLoS ONE","RA","Boule Is Present in Fish and Bisexually Expressed in Adult and Embryonic Germ Cells of Medaka",0,0,0,183,47,5,235,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005699",05/27/09,2009,"PLoS ONE","RA","Twelve Years' Experience with Direct-to-Consumer Advertising of Prescription Drugs in Canada: A Cautionary Tale",0,0,0,1144,114,17,1275,0,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005701",05/27/09,2009,"PLoS ONE","RA","Mitochondrial Alterations in PINK1 Deficient Cells Are Influenced by Calcineurin-Dependent Dephosphorylation of Dynamin-Related Protein 1",0,0,0,626,194,1,821,0,0,0,0,0,0,0,0,0,0,0,0,0
